quote_date,region,desc,price
2021-04-01,North,Bread and cereals,373.13
2021-04-01,North,Canteens,27.150000000000002
2021-04-01,North,Carpets and other floor coverings,1892.92
2021-04-01,North,"Cleaning, repair and hire of clothing",94.05
2021-04-01,North,"Coffee, tea and cocoa",245.12
2021-04-01,North,Cultural services,2.2
2021-04-01,North,Dental services,232.5
2021-04-01,North,Domestic services and household services,385.9
2021-04-01,North,Equipment for sport and open-air recreation,1642.47
2021-04-01,North,Fish,499.24
2021-04-01,North,Food products nec,491.32
2021-04-01,North,Footwear including repairs,12560.26
2021-04-01,North,Fruit,1249.69
2021-04-01,North,Fuels and lubricants,23.5
2021-04-01,North,Furniture and furnishings,62097.27
2021-04-01,North,"Games, toys and hobbies",2762.11
2021-04-01,North,"Gardens, plants and flowers",103.05
2021-04-01,North,Garments,25541.4
2021-04-01,North,"Glassware, tableware and household utensils",2326.3
2021-04-01,North,Hospital services,7409.1
2021-04-01,North,Household textiles,5122.16
2021-04-01,North,"Jewellery, clocks and watches",16519.82
2021-04-01,North,Liquid Fuels,2512.02
2021-04-01,North,Maintenance and repairs,3802.6800000000003
2021-04-01,North,Major appliances and small electric goods,26065.39
2021-04-01,North,Major durables for in/outdoor recreation,354.77
2021-04-01,North,Materials for maintenance and repair,701.13
2021-04-01,North,Meat,1481.0
2021-04-01,North,Medical services and paramedical services,290.0
2021-04-01,North,"Milk, cheese and eggs",678.05
2021-04-01,North,"Mineral waters, soft drinks and juices",243.19
2021-04-01,North,"Misc. printed matter, stationery, drawing materials",453.24
2021-04-01,North,Motorcycles and bicycles,3691.94
2021-04-01,North,Non-durable household goods,271.23
2021-04-01,North,Oils and fats,181.25
2021-04-01,North,Other clothing and clothing accessories,1516.77
2021-04-01,North,Other medical and therapeutic equipment,534.87
2021-04-01,North,Other personal effects,4333.75
2021-04-01,North,Other services,1307.45
2021-04-01,North,Other services nec,68061.44
2021-04-01,North,Passenger transport by road,2868.8199999999997
2021-04-01,North,"Pets, related products and services",507.21
2021-04-01,North,Pharmaceutical products,236.4
2021-04-01,North,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,North,Reception and reproduction of sound and pictures,17940.41
2021-04-01,North,Recording media,260.6
2021-04-01,North,Repair of audio-visual equipment & related products,464.99
2021-04-01,North,Repair of household appliances,149.0
2021-04-01,North,Restaurants & cafes,315.48
2021-04-01,North,Services for maintenance and repair,1012.9
2021-04-01,North,Social protection,9271.099999999999
2021-04-01,North,Solid Fuels,152.5
2021-04-01,North,Spare parts and accessories,455.8
2021-04-01,North,Spirits,1099.69
2021-04-01,North,"Sugar, jam, syrups, chocolate and confectionery",139.86
2021-04-01,North,Telephone and telefax equipment and services,2193.04
2021-04-01,North,Tobacco,919.38
2021-04-01,North,Tools and equipment for house and garden,3069.02
2021-04-01,North,Vegetables including potatoes and tubers,735.23
2021-04-01,North,Wine,986.6899999999999
2021-04-01,North West,Appliances and products for personal care,6584.52
2021-04-01,North West,Beer,503.45
2021-04-01,North West,Books,1405.08
2021-04-01,North West,Bread and cereals,606.86
2021-04-01,North West,Canteens,65.22
2021-04-01,North West,Carpets and other floor coverings,3051.2200000000003
2021-04-01,North West,"Cleaning, repair and hire of clothing",294.65
2021-04-01,North West,"Coffee, tea and cocoa",332.14
2021-04-01,North West,Cultural services,2.2
2021-04-01,North West,Dental services,389.0
2021-04-01,North West,Domestic services and household services,3450.0
2021-04-01,North West,Equipment for sport and open-air recreation,5250.66
2021-04-01,North West,Fish,877.24
2021-04-01,North West,Food products nec,723.13
2021-04-01,North West,Footwear including repairs,27858.92
2021-04-01,North West,Fruit,1809.68
2021-04-01,North West,Fuels and lubricants,74.42999999999999
2021-04-01,North West,Furniture and furnishings,153881.76
2021-04-01,North West,"Games, toys and hobbies",4640.61
2021-04-01,North West,"Gardens, plants and flowers",293.16
2021-04-01,North West,Garments,36178.46
2021-04-01,North West,"Glassware, tableware and household utensils",3599.8
2021-04-01,North West,Hospital services,20551.84
2021-04-01,North West,Household textiles,10845.72
2021-04-01,North West,"Jewellery, clocks and watches",59763.72
2021-04-01,North West,Liquid Fuels,3037.03
2021-04-01,North West,Maintenance and repairs,6002.35
2021-04-01,North West,Major appliances and small electric goods,44094.93
2021-04-01,North West,Major durables for in/outdoor recreation,2091.8
2021-04-01,North West,Materials for maintenance and repair,1573.92
2021-04-01,North West,Meat,2477.11
2021-04-01,North West,Medical services and paramedical services,786.0
2021-04-01,North West,"Milk, cheese and eggs",1080.58
2021-04-01,North West,"Mineral waters, soft drinks and juices",371.65999999999997
2021-04-01,North West,"Misc. printed matter, stationery, drawing materials",774.65
2021-04-01,North West,Motorcycles and bicycles,13885.82
2021-04-01,North West,Non-durable household goods,488.89
2021-04-01,North West,Oils and fats,252.39
2021-04-01,North West,Other clothing and clothing accessories,1710.77
2021-04-01,North West,Other medical and therapeutic equipment,2548.42
2021-04-01,North West,Other personal effects,4313.91
2021-04-01,North West,Other services,4325.67
2021-04-01,North West,Other services nec,103545.46
2021-04-01,North West,Passenger transport by road,3847.12
2021-04-01,North West,"Pets, related products and services",1234.39
2021-04-01,North West,Pharmaceutical products,441.83
2021-04-01,North West,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,North West,Reception and reproduction of sound and pictures,25899.71
2021-04-01,North West,Recording media,363.65
2021-04-01,North West,Repair of audio-visual equipment & related products,542.5
2021-04-01,North West,Repair of household appliances,341.0
2021-04-01,North West,Restaurants & cafes,788.626
2021-04-01,North West,Services for maintenance and repair,2124.82
2021-04-01,North West,Social protection,21752.7
2021-04-01,North West,Solid Fuels,370.34000000000003
2021-04-01,North West,Spare parts and accessories,1441.1499999999999
2021-04-01,North West,Spirits,1672.75
2021-04-01,North West,"Sugar, jam, syrups, chocolate and confectionery",257.0
2021-04-01,North West,Telephone and telefax equipment and services,3158.34
2021-04-01,North West,Tobacco,1993.84
2021-04-01,North West,Tools and equipment for house and garden,6170.92
2021-04-01,North West,Vegetables including potatoes and tubers,1131.52
2021-04-01,North West,Wine,1557.17
2021-04-01,Northern Ireland,Appliances and products for personal care,4024.3199999999997
2021-04-01,Northern Ireland,Beer,226.08
2021-04-01,Northern Ireland,Books,344.36
2021-04-01,Northern Ireland,Bread and cereals,193.09
2021-04-01,Northern Ireland,Canteens,23.939999999999998
2021-04-01,Northern Ireland,Carpets and other floor coverings,1502.13
2021-04-01,Northern Ireland,"Cleaning, repair and hire of clothing",89.75
2021-04-01,Northern Ireland,"Coffee, tea and cocoa",144.58
2021-04-01,Northern Ireland,Cultural services,0.4
2021-04-01,Northern Ireland,Dental services,218.9
2021-04-01,Northern Ireland,Domestic services and household services,182.75
2021-04-01,Northern Ireland,Equipment for sport and open-air recreation,1806.8500000000001
2021-04-01,Northern Ireland,Fish,210.43
2021-04-01,Northern Ireland,Food products nec,387.15000000000003
2021-04-01,Northern Ireland,Footwear including repairs,13361.68
2021-04-01,Northern Ireland,Fruit,409.27000000000004
2021-04-01,Northern Ireland,Fuels and lubricants,42.7
2021-04-01,Northern Ireland,Furniture and furnishings,43674.979999999996
2021-04-01,Northern Ireland,"Games, toys and hobbies",2487.48
2021-04-01,Northern Ireland,"Gardens, plants and flowers",136.55
2021-04-01,Northern Ireland,Garments,16397.94
2021-04-01,Northern Ireland,"Glassware, tableware and household utensils",2343.1
2021-04-01,Northern Ireland,Hospital services,6070.6
2021-04-01,Northern Ireland,Household textiles,5785.74
2021-04-01,Northern Ireland,"Jewellery, clocks and watches",20229.58
2021-04-01,Northern Ireland,Liquid Fuels,1865.55
2021-04-01,Northern Ireland,Maintenance and repairs,2510.93
2021-04-01,Northern Ireland,Major appliances and small electric goods,35480.63
2021-04-01,Northern Ireland,Major durables for in/outdoor recreation,816.23
2021-04-01,Northern Ireland,Materials for maintenance and repair,799.37
2021-04-01,Northern Ireland,Meat,838.6800000000001
2021-04-01,Northern Ireland,Medical services and paramedical services,275.5
2021-04-01,Northern Ireland,"Milk, cheese and eggs",365.31
2021-04-01,Northern Ireland,"Mineral waters, soft drinks and juices",157.07999999999998
2021-04-01,Northern Ireland,"Misc. printed matter, stationery, drawing materials",272.3
2021-04-01,Northern Ireland,Motorcycles and bicycles,6996.879999999999
2021-04-01,Northern Ireland,Non-durable household goods,196.13
2021-04-01,Northern Ireland,Oils and fats,109.47
2021-04-01,Northern Ireland,Other clothing and clothing accessories,1114.54
2021-04-01,Northern Ireland,Other medical and therapeutic equipment,482.76
2021-04-01,Northern Ireland,Other personal effects,4397.24
2021-04-01,Northern Ireland,Other services,991.58
2021-04-01,Northern Ireland,Other services nec,31939.52
2021-04-01,Northern Ireland,Passenger transport by road,2029.82
2021-04-01,Northern Ireland,"Pets, related products and services",613.34
2021-04-01,Northern Ireland,Pharmaceutical products,194.74
2021-04-01,Northern Ireland,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,Northern Ireland,Reception and reproduction of sound and pictures,19420.85
2021-04-01,Northern Ireland,Recording media,228.56
2021-04-01,Northern Ireland,Repair of audio-visual equipment & related products,315.0
2021-04-01,Northern Ireland,Repair of household appliances,80.0
2021-04-01,Northern Ireland,Restaurants & cafes,291.01
2021-04-01,Northern Ireland,Services for maintenance and repair,910.5999999999999
2021-04-01,Northern Ireland,Social protection,8130.96
2021-04-01,Northern Ireland,Solid Fuels,73.0
2021-04-01,Northern Ireland,Spare parts and accessories,482.44
2021-04-01,Northern Ireland,Spirits,679.3
2021-04-01,Northern Ireland,"Sugar, jam, syrups, chocolate and confectionery",92.64
2021-04-01,Northern Ireland,Telephone and telefax equipment and services,2188.52
2021-04-01,Northern Ireland,Tobacco,455.78
2021-04-01,Northern Ireland,Tools and equipment for house and garden,3819.6
2021-04-01,Northern Ireland,Vegetables including potatoes and tubers,243.48
2021-04-01,Northern Ireland,Wine,523.3
2021-04-01,Scotland,Appliances and products for personal care,5987.76
2021-04-01,Scotland,Beer,444.63
2021-04-01,Scotland,Books,1121.1100000000001
2021-04-01,Scotland,Bread and cereals,467.54
2021-04-01,Scotland,Canteens,49.370000000000005
2021-04-01,Scotland,Carpets and other floor coverings,3775.51
2021-04-01,Scotland,"Cleaning, repair and hire of clothing",227.74
2021-04-01,Scotland,"Coffee, tea and cocoa",274.53000000000003
2021-04-01,Scotland,Cultural services,3.5
2021-04-01,Scotland,Dental services,201.1
2021-04-01,Scotland,Domestic services and household services,931.14
2021-04-01,Scotland,Equipment for sport and open-air recreation,6784.06
2021-04-01,Scotland,Fish,633.27
2021-04-01,Scotland,Food products nec,691.59
2021-04-01,Scotland,Footwear including repairs,25100.46
2021-04-01,Scotland,Fruit,1587.44
2021-04-01,Scotland,Fuels and lubricants,66.19
2021-04-01,Scotland,Furniture and furnishings,114437.43000000001
2021-04-01,Scotland,"Games, toys and hobbies",4245.76
2021-04-01,Scotland,"Gardens, plants and flowers",208.92000000000002
2021-04-01,Scotland,Garments,34960.71
2021-04-01,Scotland,"Glassware, tableware and household utensils",3323.04
2021-04-01,Scotland,Hospital services,24666.6
2021-04-01,Scotland,Household textiles,11178.6
2021-04-01,Scotland,"Jewellery, clocks and watches",32812.43
2021-04-01,Scotland,Liquid Fuels,3465.11
2021-04-01,Scotland,Maintenance and repairs,4267.39
2021-04-01,Scotland,Major appliances and small electric goods,33125.11
2021-04-01,Scotland,Major durables for in/outdoor recreation,1764.45
2021-04-01,Scotland,Materials for maintenance and repair,1049.95
2021-04-01,Scotland,Meat,2021.25
2021-04-01,Scotland,Medical services and paramedical services,561.0
2021-04-01,Scotland,"Milk, cheese and eggs",796.15
2021-04-01,Scotland,"Mineral waters, soft drinks and juices",290.9
2021-04-01,Scotland,"Misc. printed matter, stationery, drawing materials",630.55
2021-04-01,Scotland,Motorcycles and bicycles,14869.880000000001
2021-04-01,Scotland,Non-durable household goods,399.27
2021-04-01,Scotland,Oils and fats,199.73000000000002
2021-04-01,Scotland,Other clothing and clothing accessories,2201.16
2021-04-01,Scotland,Other medical and therapeutic equipment,1408.06
2021-04-01,Scotland,Other personal effects,5167.360000000001
2021-04-01,Scotland,Other services,3852.41
2021-04-01,Scotland,Other services nec,118224.68000000001
2021-04-01,Scotland,Passenger transport by road,5685.14
2021-04-01,Scotland,"Pets, related products and services",1088.61
2021-04-01,Scotland,Pharmaceutical products,314.75
2021-04-01,Scotland,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,Scotland,Reception and reproduction of sound and pictures,20095.32
2021-04-01,Scotland,Recording media,313.71000000000004
2021-04-01,Scotland,Repair of audio-visual equipment & related products,525.0
2021-04-01,Scotland,Repair of household appliances,420.0
2021-04-01,Scotland,Restaurants & cafes,628.648
2021-04-01,Scotland,Services for maintenance and repair,2574.04
2021-04-01,Scotland,Social protection,20911.26
2021-04-01,Scotland,Solid Fuels,242.8
2021-04-01,Scotland,Spare parts and accessories,894.59
2021-04-01,Scotland,Spirits,1573.56
2021-04-01,Scotland,"Sugar, jam, syrups, chocolate and confectionery",208.66
2021-04-01,Scotland,Telephone and telefax equipment and services,2244.9
2021-04-01,Scotland,Tobacco,1597.18
2021-04-01,Scotland,Tools and equipment for house and garden,5563.2
2021-04-01,Scotland,Vegetables including potatoes and tubers,840.81
2021-04-01,Scotland,Wine,1426.08
2021-04-01,South East,Appliances and products for personal care,7406.05
2021-04-01,South East,Beer,535.89
2021-04-01,South East,Books,1556.09
2021-04-01,South East,Bread and cereals,748.66
